,Instrument,Date,Earnings Per Share - Mean,Earnings Per Share Reported - Mean,Earnings Per Share - Predicted Surprise PCT
842,BMY,2021-03-25T00:00:00Z,7.47777,4.58667,-0.336
843,BMY,2021-04-30T00:00:00Z,7.45506,3.7675,-0.036
844,BMY,2021-05-25T00:00:00Z,7.43631,3.716,0.116
845,BMY,2021-06-29T00:00:00Z,7.46182,3.716,0.023
846,BMY,2021-07-31T00:00:00Z,7.49429,3.12,-0.205
847,BMY,2021-08-15T00:00:00Z,7.48824,2.91,-0.265
848,BMY,2021-09-20T00:00:00Z,7.47706,2.91,-0.081
849,BMY,2021-10-29T00:00:00Z,7.49177,2.994,0.105
850,BMY,2021-11-28T00:00:00Z,7.50622,2.99,-0.073
851,BMY,2021-12-17T00:00:00Z,7.49676,2.8325,-0.137
852,BMY,2022-01-31T00:00:00Z,7.47367,2.92667,-0.125
853,BMY,2022-02-27T00:00:00Z,7.79839,4.534,0.251
854,BMY,2022-03-22T00:00:00Z,7.80635,4.42,0.28
855,BMY,2022-04-30T00:00:00Z,7.68929,3.74429,-0.301
856,BMY,2022-05-26T00:00:00Z,7.57688,2.946,-0.164
857,BMY,2022-06-22T00:00:00Z,7.55037,3.78714,0.091
858,BMY,2022-07-28T00:00:00Z,7.5065,3.75143,-0.256
859,BMY,2022-08-28T00:00:00Z,7.51,2.808,-0.026
860,BMY,2022-09-14T00:00:00Z,7.50889,2.89667,-0.03
861,BMY,2022-10-31T00:00:00Z,7.61681,2.74333,-0.057
862,BMY,2022-11-17T00:00:00Z,7.60874,2.886,0.048
863,BMY,2022-12-15T00:00:00Z,7.61032,2.886,0.062
864,ABBV.K,,,,
865,ABBV.K,,,,
866,ABBV.K,,,,
867,ABBV.K,,,,
868,ABBV.K,,,,
869,ABBV.K,,,,
870,ABBV.K,,,,
871,ABBV.K,,,,
872,ABBV.K,,,,
873,ABBV.K,,,,
874,ABBV.K,,,,
875,ABBV.K,,,,
876,ABBV.K,,,,
877,ABBV.K,,,,
878,ABBV.K,,,,
879,ABBV.K,,,,
880,ABBV.K,,,,
881,ABBV.K,,,,
882,ABBV.K,,,,
883,ABBV.K,,,,
884,ABBV.K,,,,
885,ABBV.K,,,,
886,ABBV.K,,,,
887,ABBV.K,,,,
888,ABBV.K,,,,
889,ABBV.K,,,,
890,ABBV.K,,,,
891,ABBV.K,,,,
892,ABBV.K,,,,
893,ABBV.K,,,,
894,ABBV.K,,,,
895,ABBV.K,,,,
896,ABBV.K,,,,
897,ABBV.K,,,,
898,ABBV.K,,,,
899,ABBV.K,,,,
900,ABBV.K,,,,
901,ABBV.K,,,,
902,ABBV.K,,,,
903,ABBV.K,,,,
904,ABBV.K,,,,
905,ABBV.K,,,,
906,ABBV.K,,,,
907,ABBV.K,,,,
908,ABBV.K,,,,
909,ABBV.K,,,,
910,ABBV.K,,,,
911,ABBV.K,,,,
912,ABBV.K,,,,
913,ABBV.K,,,,
914,ABBV.K,,,,
915,ABBV.K,,,,
916,ABBV.K,,,,
917,ABBV.K,,,,
918,ABBV.K,,,,
919,ABBV.K,,,,
920,ABBV.K,,,,
921,ABBV.K,,,,
922,ABBV.K,,,,
923,ABBV.K,,,,
924,ABBV.K,,,,
925,ABBV.K,,,,
926,ABBV.K,,,,
927,ABBV.K,,,,
928,ABBV.K,,,,
929,ABBV.K,,,,
930,ABBV.K,,,,
931,ABBV.K,,,,
932,ABBV.K,,,,
933,ABBV.K,,,,
934,ABBV.K,,,,
935,ABBV.K,,,,
936,ABBV.K,,,,
937,ABBV.K,,,,
938,ABBV.K,,,,
939,ABBV.K,,,,
940,ABBV.K,,,,
941,ABBV.K,,,,
942,ABBV.K,,,,
943,ABBV.K,,,,
944,ABBV.K,,,,
945,ABBV.K,,,,
946,ABBV.K,,,,
947,ABBV.K,2012-12-19T00:00:00Z,,,
948,ABBV.K,2012-12-19T00:00:00Z,,,
949,ABBV.K,2012-12-19T00:00:00Z,,,
950,ABBV.K,2012-12-19T00:00:00Z,,,
951,ABBV.K,2012-12-19T00:00:00Z,,,
952,ABBV.K,2012-12-19T00:00:00Z,,,
953,ABBV.K,2012-12-19T00:00:00Z,,,
954,ABBV.K,2012-12-19T00:00:00Z,,,
955,ABBV.K,2012-12-19T00:00:00Z,,,
956,ABBV.K,2012-12-19T00:00:00Z,,,
957,ABBV.K,2012-12-19T00:00:00Z,,,
958,ABBV.K,2012-12-19T00:00:00Z,,,
959,ABBV.K,2012-12-19T00:00:00Z,3.615,,
960,ABBV.K,2013-01-31T00:00:00Z,3.09333,3.03333,
961,ABBV.K,2013-02-07T00:00:00Z,3.1,2.9,
962,ABBV.K,2013-03-11T00:00:00Z,3.09923,2.88667,
963,ABBV.K,2013-04-29T00:00:00Z,3.11429,2.83,
964,ABBV.K,2013-05-31T00:00:00Z,3.11615,2.83,
965,ABBV.K,2013-05-31T00:00:00Z,3.11615,2.83,
966,ABBV.K,2013-07-29T00:00:00Z,3.1275,2.695,
967,ABBV.K,2013-08-18T00:00:00Z,3.13091,2.7,
968,ABBV.K,2013-09-30T00:00:00Z,3.13182,2.7,
969,ABBV.K,2013-10-30T00:00:00Z,3.13423,2.575,
970,ABBV.K,2013-11-18T00:00:00Z,3.14036,2.53333,
971,ABBV.K,2013-12-16T00:00:00Z,3.13936,2.53333,
972,ABBV.K,2014-01-31T00:00:00Z,3.15143,2.98333,-0.601
973,ABBV.K,2014-02-13T00:00:00Z,3.11092,2.97525,0.077
974,ABBV.K,2014-03-17T00:00:00Z,3.11008,2.97275,0.073
975,ABBV.K,2014-04-28T00:00:00Z,3.13085,2.99275,0.113
976,ABBV.K,2014-05-26T00:00:00Z,3.13931,2.99275,0.148
977,ABBV.K,2014-06-30T00:00:00Z,3.1421,2.81675,0.442
978,ABBV.K,2014-07-31T00:00:00Z,3.15363,2.8415,0.29
979,ABBV.K,2014-08-01T00:00:00Z,3.15656,2.8415,0.267
980,ABBV.K,2014-09-09T00:00:00Z,3.1549,2.8205,0.306
981,ABBV.K,2014-10-31T00:00:00Z,3.21007,2.769,0.65
982,ABBV.K,2014-11-26T00:00:00Z,3.30407,2.49,-0.038
983,ABBV.K,2014-12-23T00:00:00Z,3.30293,2.4268,-0.019
984,ABBV.K,2015-01-30T00:00:00Z,4.44933,4.289,-0.611
985,ABBV.K,2015-02-20T00:00:00Z,4.39371,4.2422,0.141
986,ABBV.K,2015-03-23T00:00:00Z,4.32256,4.07525,-0.336
987,ABBV.K,2015-04-30T00:00:00Z,4.21429,3.72,0.009
988,ABBV.K,2015-05-29T00:00:00Z,4.24275,3.86925,1.448
989,ABBV.K,2015-06-23T00:00:00Z,4.23793,3.887,0.089
990,ABBV.K,2015-07-31T00:00:00Z,4.25482,3.7185,0.235
991,ABBV.K,2015-08-31T00:00:00Z,4.24618,3.64083,0.158
992,ABBV.K,2015-09-28T00:00:00Z,4.24972,3.63917,0.251
993,ABBV.K,2015-10-30T00:00:00Z,4.26018,3.4026,-0.252
994,ABBV.K,2015-11-30T00:00:00Z,4.28075,3.31033,0.134
995,ABBV.K,2015-12-18T00:00:00Z,4.28465,3.30983,0.033
996,ABBV.K,2016-01-31T00:00:00Z,5.033,4.71529,0.092
997,ABBV.K,2016-02-24T00:00:00Z,5.03417,4.6375,0.022
998,ABBV.K,2016-03-14T00:00:00Z,5.01026,4.52375,-0.533
999,ABBV.K,2016-04-29T00:00:00Z,4.83255,4.26686,-0.78
1000,ABBV.K,2016-05-31T00:00:00Z,4.76045,4.13314,-0.39
1001,ABBV.K,2016-06-15T00:00:00Z,4.76145,4.13314,-0.405
1002,ABBV.K,2016-07-31T00:00:00Z,4.7949,3.993,0.067
1003,ABBV.K,2016-08-22T00:00:00Z,4.80805,3.9285,-0.02
1004,ABBV.K,2016-09-09T00:00:00Z,4.80967,3.85729,-0.055
1005,ABBV.K,2016-10-31T00:00:00Z,4.82,3.96233,-0.008
1006,ABBV.K,2016-11-28T00:00:00Z,4.82143,3.81344,0.026
1007,ABBV.K,2016-12-19T00:00:00Z,4.82275,3.82013,0.016
1008,ABBV.K,2017-01-31T00:00:00Z,5.48684,4.78688,-0.093
1009,ABBV.K,2017-02-21T00:00:00Z,5.49053,4.745,-0.101
1010,ABBV.K,2017-03-28T00:00:00Z,5.495,4.745,-0.171
1011,ABBV.K,2017-04-28T00:00:00Z,5.50779,4.72488,0.004
1012,ABBV.K,2017-05-17T00:00:00Z,5.52579,4.7325,0.116
1013,ABBV.K,2017-06-22T00:00:00Z,5.5275,4.7325,0.19
1014,ABBV.K,2017-07-31T00:00:00Z,5.5185,4.637,0.055
1015,ABBV.K,2017-08-28T00:00:00Z,5.51684,4.64144,-0.009
1016,ABBV.K,2017-09-29T00:00:00Z,5.51832,4.64267,0.044
1017,ABBV.K,2017-10-31T00:00:00Z,5.54326,4.5178,-0.056
1018,ABBV.K,2017-11-29T00:00:00Z,5.558,4.60982,-0.046
1019,ABBV.K,2017-12-21T00:00:00Z,5.54344,4.60891,0.03
1020,ABBV.K,2018-01-29T00:00:00Z,7.42916,6.43291,0.683
1021,ABBV.K,2018-02-20T00:00:00Z,7.48225,6.5694,0.356
1022,ABBV.K,2018-03-26T00:00:00Z,7.51919,6.575,-0.006
1023,ABBV.K,2018-04-30T00:00:00Z,7.7535,6.8959,0.27
1024,ABBV.K,2018-05-30T00:00:00Z,7.774,6.91633,-0.001
1025,ABBV.K,2018-06-11T00:00:00Z,7.78876,6.93088,-0.073
1026,ABBV.K,2018-07-31T00:00:00Z,7.85665,6.7315,0.048
1027,ABBV.K,2018-08-09T00:00:00Z,7.86647,6.684,0.115
1028,ABBV.K,2018-09-14T00:00:00Z,7.86647,6.684,0.13
1029,ABBV.K,2018-10-23T00:00:00Z,7.8729,6.828,0.207
1030,ABBV.K,2018-11-12T00:00:00Z,7.94506,6.6925,0.031
1031,ABBV.K,2018-12-20T00:00:00Z,7.94617,6.59429,0.04
1032,ABBV.K,2019-01-31T00:00:00Z,8.70571,7.38733,-0.325
1033,ABBV.K,2019-02-21T00:00:00Z,8.66871,7.314,-0.107
1034,ABBV.K,2019-02-21T00:00:00Z,8.66871,7.27067,-0.107
1035,ABBV.K,2019-04-28T00:00:00Z,8.77444,7.2814,0.217
1036,ABBV.K,2019-05-28T00:00:00Z,8.80373,7.2814,-0.066
1037,ABBV.K,2019-06-25T00:00:00Z,8.80471,7.3194,-0.046
1038,ABBV.K,2019-07-30T00:00:00Z,8.86727,6.3575,0.475
1039,ABBV.K,2019-08-28T00:00:00Z,8.84954,6.355,0.571
1040,ABBV.K,2019-09-26T00:00:00Z,8.89667,6.56333,0.092
1041,ABBV.K,2019-10-17T00:00:00Z,8.90167,6.59,0.157
1042,ABBV.K,2019-11-19T00:00:00Z,8.9352,5.97,-0.031
1043,ABBV.K,2019-12-26T00:00:00Z,8.92836,5.97,-0.002
1044,ABBV.K,2020-01-23T00:00:00Z,8.92292,5.97,0.035
1045,ABBV.K,2020-02-26T00:00:00Z,9.67625,9.1,0.31
1046,ABBV.K,2020-03-24T00:00:00Z,9.53,9.1,-0.139
1047,ABBV.K,2020-04-20T00:00:00Z,9.47556,8.86,-0.119
1048,ABBV.K,2020-05-26T00:00:00Z,10.28455,7.61,0.289
1049,ABBV.K,2020-06-29T00:00:00Z,10.26,7.61,-0.064
1050,ABBV.K,2020-07-31T00:00:00Z,10.33133,7.536,1.501
1051,ABBV.K,2020-08-20T00:00:00Z,10.45125,5.54,0.04
1052,ABBV.K,2020-09-29T00:00:00Z,10.44056,5.432,0.062
1053,ABBV.K,2020-10-30T00:00:00Z,10.4335,5.00429,0.172
1054,ABBV.K,2020-11-18T00:00:00Z,10.4753,4.69167,0.127
1055,ABBV.K,2020-12-16T00:00:00Z,10.48573,4.68833,0.051
1056,ABBV.K,2021-01-28T00:00:00Z,10.4807,4.73143,0.057
1057,ABBV.K,2021-02-25T00:00:00Z,12.43447,7.478,0.166
1058,ABBV.K,2021-03-23T00:00:00Z,12.45011,7.78667,0.134
1059,ABBV.K,2021-04-30T00:00:00Z,12.48025,8.12667,-0.084
1060,ABBV.K,2021-05-18T00:00:00Z,12.5684,7.82333,0.148
1061,ABBV.K,2021-06-29T00:00:00Z,12.59133,7.74143,0.124
1062,ABBV.K,2021-07-30T00:00:00Z,12.58955,7.54714,0.344
1063,ABBV.K,2021-08-23T00:00:00Z,12.64577,6.85667,0.127
1064,ABBV.K,2021-09-28T00:00:00Z,12.62253,7.10143,0.217
1065,ABBV.K,2021-10-31T00:00:00Z,12.63532,7.15286,0.198
1066,ABBV.K,2021-11-23T00:00:00Z,12.671,6.66667,0.069
1067,ABBV.K,2021-12-17T00:00:00Z,12.66752,6.57,0.035
1068,ABBV.K,2022-01-28T00:00:00Z,12.67405,6.6285,0.047
1069,ABBV.K,2022-02-28T00:00:00Z,14.11633,9.80043,0.091
1070,ABBV.K,2022-03-25T00:00:00Z,14.15348,9.7185,-0.046
1071,ABBV.K,2022-04-29T00:00:00Z,14.09814,9.40756,-0.191
1072,ABBV.K,2022-05-22T00:00:00Z,14.0121,9.67388,0.06
1073,ABBV.K,2022-06-22T00:00:00Z,14.0117,9.63933,0.068
1074,ABBV.K,2022-07-31T00:00:00Z,13.85938,8.76567,-0.145
1075,ABBV.K,2022-08-31T00:00:00Z,13.87363,7.91067,-0.035
1076,ABBV.K,2022-09-30T00:00:00Z,13.8692,8.068,-0.026
1077,ABBV.K,2022-10-31T00:00:00Z,13.86845,8.33078,0.02
1078,ABBV.K,2022-11-29T00:00:00Z,13.87047,8.85844,0.028
1079,ABBV.K,2022-12-28T00:00:00Z,13.84982,8.86033,0.003
1080,JNJ,2005-01-31T00:00:00Z,3.40222,3.295,
1081,JNJ,2005-01-31T00:00:00Z,3.40222,3.295,
1082,JNJ,2005-03-31T00:00:00Z,3.40167,3.28,
1083,JNJ,2005-04-28T00:00:00Z,3.43526,3.3,
1084,JNJ,2005-05-27T00:00:00Z,3.43909,3.45,
1085,JNJ,2005-06-27T00:00:00Z,3.43864,3.45,
1086,JNJ,2005-07-27T00:00:00Z,3.45826,3.47,
1087,JNJ,2005-08-04T00:00:00Z,3.46136,3.43,
1088,JNJ,2005-09-28T00:00:00Z,3.46136,3.43,
1089,JNJ,2005-10-27T00:00:00Z,3.49,3.45,
1090,JNJ,2005-11-25T00:00:00Z,3.49083,3.45,
1091,JNJ,2005-12-08T00:00:00Z,3.49143,3.45,
1092,JNJ,2006-01-30T00:00:00Z,3.67824,3.65,
1093,JNJ,2006-02-08T00:00:00Z,3.67824,3.65,
1094,JNJ,2006-03-10T00:00:00Z,3.67706,3.65,
1095,JNJ,2006-04-27T00:00:00Z,3.68238,3.79,
1096,JNJ,2006-04-27T00:00:00Z,3.68238,3.79,
1097,JNJ,2006-06-27T00:00:00Z,3.68381,3.76,
1098,JNJ,2006-07-25T00:00:00Z,3.6875,3.74333,
1099,JNJ,2006-08-07T00:00:00Z,3.68762,3.74333,
1100,JNJ,2006-09-07T00:00:00Z,3.68714,3.74333,
1101,JNJ,2006-10-30T00:00:00Z,3.73682,3.795,
1102,JNJ,2006-11-17T00:00:00Z,3.7375,3.795,
1103,JNJ,2006-11-17T00:00:00Z,3.7375,3.795,
1104,JNJ,2007-01-30T00:00:00Z,3.91273,3.93,
1105,JNJ,2007-02-27T00:00:00Z,3.91222,3.93,
1106,JNJ,2007-03-30T00:00:00Z,3.898,,
1107,JNJ,2007-04-18T00:00:00Z,4.05,3.795,
1108,JNJ,2007-05-25T00:00:00Z,4.04,3.78,
1109,JNJ,2007-06-13T00:00:00Z,4.04067,3.78,
1110,JNJ,2007-07-31T00:00:00Z,4.06,3.695,
1111,JNJ,2007-08-17T00:00:00Z,4.05882,3.695,
1112,JNJ,2007-09-18T00:00:00Z,4.05944,3.695,
1113,JNJ,2007-10-19T00:00:00Z,4.126,3.62,
1114,JNJ,2007-10-19T00:00:00Z,4.126,3.62,
1115,JNJ,2007-10-19T00:00:00Z,4.126,3.62,
1116,JNJ,2008-01-30T00:00:00Z,4.43278,4.42667,
1117,JNJ,2008-02-15T00:00:00Z,4.43474,4.42667,
1118,JNJ,2008-03-31T00:00:00Z,4.42722,4.42667,
1119,JNJ,2008-04-24T00:00:00Z,4.45222,4.452,
1120,JNJ,2008-05-30T00:00:00Z,4.44875,4.452,
1121,JNJ,2008-06-27T00:00:00Z,4.4525,4.46,
1122,JNJ,2008-07-25T00:00:00Z,4.504,4.4975,
1123,JNJ,2008-08-27T00:00:00Z,4.50867,4.495,
1124,JNJ,2008-09-09T00:00:00Z,4.50813,4.495,
1125,JNJ,2008-10-30T00:00:00Z,4.53125,4.5175,
1126,JNJ,2008-11-13T00:00:00Z,4.53177,4.525,
1127,JNJ,2008-12-31T00:00:00Z,4.52857,4.525,
1128,JNJ,2009-01-27T00:00:00Z,4.506,4.47,
1129,JNJ,2009-02-25T00:00:00Z,4.50933,4.47,
1130,JNJ,2009-03-20T00:00:00Z,4.49313,4.475,
1131,JNJ,2009-04-17T00:00:00Z,4.49615,4.49667,
1132,JNJ,2009-05-28T00:00:00Z,4.494,4.49818,
1133,JNJ,2009-06-09T00:00:00Z,4.49571,4.49909,
1134,JNJ,2009-07-17T00:00:00Z,4.53857,4.51769,
1135,JNJ,2009-08-13T00:00:00Z,4.53375,4.52077,
1136,JNJ,2009-09-28T00:00:00Z,4.53,4.52077,
1137,JNJ,2009-10-17T00:00:00Z,4.57333,4.578,
1138,JNJ,2009-11-13T00:00:00Z,4.57611,4.58063,
1139,JNJ,2009-12-23T00:00:00Z,4.577,4.58063,
1140,JNJ,2010-01-29T00:00:00Z,4.92409,4.92636,
1141,JNJ,2010-02-26T00:00:00Z,4.91364,4.91111,
1142,JNJ,2010-03-31T00:00:00Z,4.90875,4.888,
1143,JNJ,2010-04-29T00:00:00Z,4.8632,5.00556,
1144,JNJ,2010-05-28T00:00:00Z,4.83818,5.045,
1145,JNJ,2010-06-28T00:00:00Z,4.81682,5.0325,
1146,JNJ,2010-07-27T00:00:00Z,4.705,4.99833,
1147,JNJ,2010-08-30T00:00:00Z,4.705,4.975,
1148,JNJ,2010-09-24T00:00:00Z,4.705,4.97333,
1149,JNJ,2010-10-29T00:00:00Z,4.74905,5.032,
1150,JNJ,2010-11-12T00:00:00Z,4.74909,5.00167,
1151,JNJ,2010-12-01T00:00:00Z,4.74909,5.00167,
1152,JNJ,2011-01-31T00:00:00Z,4.83231,4.904,
1153,JNJ,2011-02-21T00:00:00Z,4.83786,4.865,
1154,JNJ,2011-03-29T00:00:00Z,4.83625,4.83333,
1155,JNJ,2011-04-28T00:00:00Z,4.94462,4.80667,
1156,JNJ,2011-05-31T00:00:00Z,4.9525,4.8,
1157,JNJ,2011-06-16T00:00:00Z,4.95083,4.8,
1158,JNJ,2011-07-24T00:00:00Z,4.97167,4.66,
1159,JNJ,2011-07-24T00:00:00Z,4.97167,4.66,
1160,JNJ,2011-09-29T00:00:00Z,4.97056,4.59,
1161,JNJ,2011-10-28T00:00:00Z,4.9715,4.51167,
1162,JNJ,2011-11-18T00:00:00Z,4.96826,4.57,
1163,JNJ,2011-12-22T00:00:00Z,4.9675,4.61889,
1164,JNJ,2012-01-30T00:00:00Z,5.11316,5.13,
1165,JNJ,2012-02-23T00:00:00Z,5.108,5.13,
1166,JNJ,2012-03-08T00:00:00Z,5.108,5.13,
1167,JNJ,2012-04-26T00:00:00Z,5.12529,5.16667,
1168,JNJ,2012-05-30T00:00:00Z,5.12,5.15286,
